SchoolName,Address,ZipCode,LATITUDE,LONGITUDE,COUNTA of Level,Matched School,Matched Score,NCES School ID,State School ID,NCES District ID,State District ID,Low Grade,High Grade,School Name,District,County Name,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code,Locale,Charter,Students,Teachers,Student Teacher Ratio,Free Lunch,Reduced Lunch,Directly Certified,Type,Status
"BRONX GREEN MIDDLE SCHOOL, BRONX PARK MIDDLE SCHOOL, PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAG",2441 WALLACE AVENUE BRONX,10467.0,40.8621026,-73.86457504,0,2441 WALLACE AVENUE ,95,360008806314,NY-321100010000-321100010556,3600088,NY-321100010000,06,08,BRONX PARK MIDDLE SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #11,Bronx County,2441 WALLACE AVENUE ,BRONX,NY,10467,,(718)652-6090,11,City: Large,No,358.0,32.88000,10.8900000,316.00000,6.00000,–,Regular,Open
"BRONX GREEN MIDDLE SCHOOL, BRONX PARK MIDDLE SCHOOL, PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAG",2441 WALLACE AVENUE BRONX,10467.0,40.8621026,-73.86457504,0,2441 WALLACE AVENUE ,95,360008806129,NY-321100010000-321100010468,3600088,NY-321100010000,06,08,PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEMENT,NEW YORK CITY GEOGRAPHIC DISTRICT #11,Bronx County,2441 WALLACE AVENUE ,BRONX,NY,10467,,(718)881-3136,11,City: Large,No,283.0,25.00000,11.3200000,242.00000,10.00000,–,Regular,Open
"BRONX HEALTH SCIENCES HIGH SCHOOL, P.S. X176, HARRY S TRUMAN HIGH SCHOOL",750 BAYCHESTER AVENUE BRONX,10475.0,40.87408429,-73.83390181,0,750 BAYCHESTER AVENUE ,95,360008805680,NY-321100010000-321100011249,3600088,NY-321100010000,09,12,BRONX HEALTH SCIENCES HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #11,Bronx County,750 BAYCHESTER AVENUE ,BRONX,NY,10475,,(718)904-5450,11,City: Large,No,368.0,32.00000,11.5000000,295.00000,11.00000,–,Regular,Open
"BRONX HEALTH SCIENCES HIGH SCHOOL, P.S. X176, HARRY S TRUMAN HIGH SCHOOL",750 BAYCHESTER AVENUE BRONX,10475.0,40.87408429,-73.83390181,0,750 BAYCHESTER AVENUE ,95,360008801963,NY-321100010000-321100011455,3600088,NY-321100010000,09,12,HARRY S TRUMAN HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #11,Bronx County,750 BAYCHESTER AVENUE ,BRONX,NY,10475,,(718)904-5400,11,City: Large,No,1892.0,143.65000,13.1700000,1487.00000,29.00000,–,Regular,Open
"BRONX HEALTH SCIENCES HIGH SCHOOL, P.S. X176, HARRY S TRUMAN HIGH SCHOOL",750 BAYCHESTER AVENUE BRONX,10475.0,40.87408429,-73.83390181,0,750 BAYCHESTER AVENUE ,95,360013504521,NY-307500010000-307500012176,3600135,NY-307500010000,06,12,PS 176,NYC SPECIAL SCHOOLS - DISTRICT 75,Bronx County,750 BAYCHESTER AVENUE ,BRONX,NY,10475,,(718)904-5700,11,City: Large,No,604.0,110.65000,5.4600000,537.00000,2.00000,–,Special Education,Open
"BRONX LATIN, DR. RICHARD IZQUIERDO HEALTH AND SCIENCE CHARTER SCHOOL, BRONX CAREER AND COLLEGE PREPA",800 HOME STREET BRONX,10456.0,40.82773644,-73.90010367,0,800 HOME STREET ,95,360009006163,NY-321200010000-321200011479,3600090,NY-321200010000,09,12,BRONX CAREER AND COLLEGE PREPARATORY HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #12,Bronx County,800 HOME STREET ,BRONX,NY,10456,,(718)542-4011,11,City: Large,No,202.0,23.13000,8.7300000,186.00000,4.00000,–,Regular,Open
"BRONX LATIN, DR. RICHARD IZQUIERDO HEALTH AND SCIENCE CHARTER SCHOOL, BRONX CAREER AND COLLEGE PREPA",800 HOME STREET BRONX,10456.0,40.82773644,-73.90010367,0,800 HOME STREET ,95,360009005689,NY-321200010000-321200011267,3600090,NY-321200010000,06,12,BRONX LATIN SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #12,Bronx County,800 HOME STREET ,BRONX,NY,10456,,(718)991-6349,11,City: Large,No,493.0,41.99000,11.7400000,460.00000,8.00000,–,Regular,Open
BRONX LEADERSHIP ACADEMY HIGH SCHOOL,1710 WEBSTER AVENUE BRONX,10457.0,40.84358175,-73.90323505,1,1710 WEBSTER AVENUE ,95,360008600795,NY-320900010000-320900011525,3600086,NY-320900010000,09,12,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,Bronx County,1710 WEBSTER AVENUE ,BRONX,NY,10457,,(718)299-4274,11,City: Large,No,328.0,28.00000,11.7100000,306.00000,2.00000,–,Regular,Open
BRONX LEADERSHIP ACADEMY II HIGH SCHOOL,730 CONCOURSE VILLAGE W BRONX,10451.0,40.82230356,-73.92382834,0,730 CONCOURSE VILLAGE,95,360008406714,NY-320700010000-320700011625,3600084,NY-320700010000,09,11,BRONX LEGACY HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 7,Bronx County,730 CONCOURSE VILLAGE,BRONX,NY,10451,,(718)292-8225,11,City: Large,No,170.0,21.00000,8.1000000,159.00000,1.00000,–,Regular,Open
"BRONX STUDIO SCHOOL FOR WRITERS AND ARTISTS, P186X @ BRONX STUDIO SCH FOR WRITERS",928 SIMPSON STREET BRONX,10459.0,40.82057187,-73.89312689,1,928 SIMPSON STREET ,95,360008505652,NY-320800010000-320800011269,3600085,NY-320800010000,06,12,BRONX STUDIO SCHOOL FOR WRITERS AND ARTISTS,NEW YORK CITY GEOGRAPHIC DISTRICT # 8,Bronx County,928 SIMPSON STREET ,BRONX,NY,10459,,(718)893-5158,11,City: Large,No,614.0,61.55000,9.9800000,555.00000,2.00000,–,Regular,Open
BROOKLYN COLLEGE ACADEMY - BRIDGE TO BROOKLYN,350 CONEY ISLAND AVENUE BROOKLYN,11218.0,40.64939702,-73.97173608,1,350 CONEY ISLAND AVENUE ,95,360015300829,NY-332200010000-332200011555,3600153,NY-332200010000,09,12,BROOKLYN COLLEGE ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT #22,Kings County,350 CONEY ISLAND AVENUE ,BROOKLYN,NY,11218,,(718)853-6184,11,City: Large,No,631.0,32.89000,19.1900000,400.00000,62.00000,–,Regular,Open
"BROOKLYN COLLEGIATE: A COLLEGE BOARD SCHOOL, RESTART ACADEMY AT BROOKLYN COLLEGIATE",2021 BERGEN STREET BROOKLYN,11233.0,40.6740954,-73.91327323,2,2021 BERGEN STREET ,90,360012105721,NY-332300010000-332300011493,3600121,NY-332300010000,09,12,BROOKLYN COLLEGIATE: A COLLEGE BOARD SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #23,Kings County,2021 BERGEN STREET ,BROOKLYN,NY,11233,,(718)922-1145,11,City: Large,No,413.0,37.89000,10.9000000,343.00000,3.00000,–,Regular,Open
"BROOKLYN COMMUNITY HIGH SCHOOL OF COMMUNICATION, ARTS AND MEDIA, P.S. K369  - COY L. COX SCHOOL, BRO",300 WILLOUGHBY AVENUE BROOKLYN,11205.0,40.69263432,-73.95879356,0,300 WILLOUGHBY AVENUE ,95,360009105962,NY-331300010000-331300011412,3600091,NY-331300010000,09,12,BROOKLYN COMMUNITY ARTS AND MEDIA HIGH SCHOOL (BCAM),NEW YORK CITY GEOGRAPHIC DISTRICT #13,Kings County,300 WILLOUGHBY AVENUE ,BROOKLYN,NY,11205,,(718)230-5748,11,City: Large,No,515.0,51.72000,9.9600000,416.00000,6.00000,–,Regular,Open
"BROOKLYN COMMUNITY HIGH SCHOOL OF COMMUNICATION, ARTS AND MEDIA, P.S. K369  - COY L. COX SCHOOL, BRO",300 WILLOUGHBY AVENUE BROOKLYN,11205.0,40.69263432,-73.95879356,0,300 WILLOUGHBY AVENUE ,95,360009106029,NY-331300010000-331300011616,3600091,NY-331300010000,09,12,BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY SERVICE,NEW YORK CITY GEOGRAPHIC DISTRICT #13,Kings County,300 WILLOUGHBY AVENUE ,BROOKLYN,NY,11205,,(718)638-3062,11,City: Large,No,139.0,16.86000,8.2400000,111.00000,0.00000,–,Regular,Open
BROOKLYN FRONTIERS HIGH SCHOOL,112 SCHERMERHORN STREET BROOKLYN,11201.0,40.69013797,-73.98913175,0,112 SCHERMERHORN STREET ,95,360009206279,NY-331500010000-331500011423,3600092,NY-331500010000,09,12,BROOKLYN FRONTIERS HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #15,Kings County,112 SCHERMERHORN STREET ,BROOKLYN,NY,11201,,(718)722-4727,11,City: Large,No,145.0,20.67000,7.0100000,125.00000,2.00000,–,Regular,Open
"BROOKLYN GARDENS ELEMENTARY SCHOOL, SCHOOL OF THE FUTURE BROOKLYN",574 DUMONT AVENUE BROOKLYN,11207.0,40.6657906,-73.89772299,4,574 DUMONT AVENUE ,90,360012006416,NY-331900010000-331900010557,3600120,NY-331900010000,PK,05,BROOKLYN GARDENS ELEMENTARY SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #19,Kings County,574 DUMONT AVENUE ,BROOKLYN,NY,11207,,(718)495-7012,11,City: Large,No,277.0,22.83000,12.1300000,265.00000,0.00000,–,Regular,Open
"BROOKLYN GARDENS ELEMENTARY SCHOOL, SCHOOL OF THE FUTURE BROOKLYN",574 DUMONT AVENUE BROOKLYN,11207.0,40.6657906,-73.89772299,4,574 DUMONT AVENUE ,90,360012006420,NY-331900010000-331900010663,3600120,NY-331900010000,06,08,SCHOOL OF THE FUTURE BROOKLYN,NEW YORK CITY GEOGRAPHIC DISTRICT #19,Kings County,574 DUMONT AVENUE ,BROOKLYN,NY,11207,,(718)345-5190,11,City: Large,No,105.0,13.00000,8.0800000,101.00000,0.00000,–,Regular,Open
BROOKLYN HIGH SCHOOL FOR LAW AND TECHNOLOGY,1396 BROADWAY BROOKLYN,11221.0,40.6888239,-73.92090562,0,1396 BROADWAY,90,360009404079,NY-331600010000-331600011498,3600094,NY-331600010000,09,12,BROOKLYN HIGH SCHOOL FOR LAW AND TECHNOLOGY,NEW YORK CITY GEOGRAPHIC DISTRICT #16,Kings County,1396 BROADWAY,BROOKLYN,NY,11221,,(718)919-1256,11,City: Large,No,549.0,38.92000,14.1100000,457.00000,4.00000,–,Regular,Open
"BROOKLYN NEW SCHOOL-PS 146 (THE), BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIES",610 HENRY STREET BROOKLYN,11231.0,40.68006241,-74.00137725,3,610 HENRY STREET ,90,360009205497,NY-331500010000-331500010448,3600092,NY-331500010000,06,12,BROOKLYN COLLABORATIVE STUDIES,NEW YORK CITY GEOGRAPHIC DISTRICT #15,Kings County,610 HENRY STREET ,BROOKLYN,NY,11231,,(718)923-4700,11,City: Large,No,671.0,60.57000,11.0800000,375.00000,16.00000,–,Regular,Open
"BROOKLYN NEW SCHOOL-PS 146 (THE), BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIES",610 HENRY STREET BROOKLYN,11231.0,40.68006241,-74.00137725,3,610 HENRY STREET ,90,360009204811,NY-331500010000-331500010146,3600092,NY-331500010000,PK,05,BROOKLYN NEW SCHOOL-PS 146 (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #15,Kings County,610 HENRY STREET ,BROOKLYN,NY,11231,,(718)923-4750,11,City: Large,No,649.0,42.27000,15.3500000,222.00000,22.00000,–,Regular,Open
"BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE, I.S. 077",976 SENECA AVENUE QUEENS,11385.0,40.69950855,-73.90213944,1,976 SENECA AVENUE ,95,360009804609,NY-342400010000-342400010077,3600098,NY-342400010000,06,08,JOSEPH F QUINN INTERMEDIATE SCHOOL 77,NEW YORK CITY GEOGRAPHIC DISTRICT #24,Queens County,976 SENECA AVENUE ,RIDGEWOOD,NY,11385,,(718)366-7120,11,City: Large,No,627.0,57.83000,10.8400000,532.00000,22.00000,–,Regular,Open
CHALLENGE PREPARATORY CHARTER SCHOOL,710 HARTMAN LANE QUEENS,11691.0,40.59988287,-73.76398818,2,710 HARTMAN LANE,95,360101806192,NY-342700860990-342700860990,3601018,NY-342700860990,KG,11,CHALLENGE PREPARATORY CHARTER SCHOOL,CHALLENGE PREPARATORY CHARTER SCHOOL,Queens County,710 HARTMAN LANE,FAR ROCKAWAY,NY,11691,,(718)327-1352,11,City: Large,Yes,1134.0,84.50000,13.4200000,918.00000,19.00000,–,Regular,Open
"CHRISTOPHER AVENUE COMMUNITY SCHOOL, LEADERSHIP PREP OCEAN HILL MIDDLE CS, LEADERSHIP PREPARATORY OC",51 CHRISTOPHER AVENUE BROOKLYN,11212.0,40.67245423,-73.90655211,0,51 CHRISTOPHER AVENUE ,95,360012106288,NY-332300010000-332300010401,3600121,NY-332300010000,PK,05,CHRISTOPHER AVENUE COMMUNITY SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #23,Kings County,51 CHRISTOPHER AVENUE ,BROOKLYN,NY,11212,,(718)495-5761,11,City: Large,No,225.0,19.88000,11.3200000,218.00000,0.00000,–,Regular,Open
"CHRISTOPHER AVENUE COMMUNITY SCHOOL, LEADERSHIP PREP OCEAN HILL MIDDLE CS, LEADERSHIP PREPARATORY OC",51 CHRISTOPHER AVENUE BROOKLYN,11212.0,40.67245423,-73.90655211,0,51 CHRISTOPHER AVENUE ,95,360099306157,NY-332300860941-332300860941,3600993,NY-332300860941,KG,12,LEADERSHIP PREPARATORY OCEAN HILL CHARTER SCHOOL,LEADERSHIP PREPARATORY OCEAN HILL CHARTER SCHOOL,Kings County,51 CHRISTOPHER AVENUE ,BROOKLYN,NY,11212,,(718)250-5767,11,City: Large,Yes,1202.0,89.00000,13.5100000,952.00000,58.00000,–,Regular,Open
"CITY COLLEGE ACADEMY OF THE ARTS, MIDDLE SCHOOL 322",4600 BROADWAY MANHATTAN,10040.0,40.86078361,-73.93067108,0,4600 BROADWAY,90,360008305784,NY-310600010000-310600011293,3600083,NY-310600010000,06,12,CITY COLLEGE ACADEMY OF THE ARTS,NEW YORK CITY GEOGRAPHIC DISTRICT # 6,New York County,4600 BROADWAY,NEW YORK,NY,10040,,(212)567-3164,11,City: Large,No,590.0,52.38000,11.2600000,530.00000,14.00000,–,Regular,Open
"CITY COLLEGE ACADEMY OF THE ARTS, MIDDLE SCHOOL 322",4600 BROADWAY MANHATTAN,10040.0,40.86078361,-73.93067108,0,4600 BROADWAY,90,360008305782,NY-310600010000-310600010322,3600083,NY-310600010000,06,08,MIDDLE SCHOOL 322,NEW YORK CITY GEOGRAPHIC DISTRICT # 6,New York County,4600 BROADWAY,NEW YORK,NY,10040,,(212)304-0853,11,City: Large,No,245.0,27.47000,8.9200000,230.00000,1.00000,–,Regular,Open
"CLARA BARTON HIGH SCHOOL, P.S. K753 - SCHOOL FOR CAREER DEVELOPMENT",901 CLASSON AVENUE BROOKLYN,11225.0,40.66956009,-73.96196208,4,901 CLASSON AVENUE ,90,360009501937,NY-331700010000-331700011600,3600095,NY-331700010000,09,12,CLARA BARTON HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #17,Kings County,901 CLASSON AVENUE ,BROOKLYN,NY,11225,1098.0,(718)636-4900,11,City: Large,No,1178.0,94.95000,12.4100000,868.00000,34.00000,–,Vocational,Open
"COMMUNITY SCHOOL FOR SOCIAL JUSTICE, HEALTH OPPORTUNITIES HIGH SCHOOL",350 GERARD AVENUE BRONX,10451.0,40.81593168,-73.93038561,2,350 GERARD AVENUE ,95,360008405180,NY-320700010000-320700011427,3600084,NY-320700010000,09,12,COMMUNITY SCHOOL FOR SOCIAL JUSTICE,NEW YORK CITY GEOGRAPHIC DISTRICT # 7,Bronx County,350 GERARD AVENUE ,BRONX,NY,10451,,(718)402-8481,11,City: Large,No,222.0,20.50000,10.8300000,203.00000,3.00000,–,Regular,Open
"COMMUNITY SCHOOL FOR SOCIAL JUSTICE, HEALTH OPPORTUNITIES HIGH SCHOOL",350 GERARD AVENUE BRONX,10451.0,40.81593168,-73.93038561,2,350 GERARD AVENUE ,95,360008401338,NY-320700010000-320700011670,3600084,NY-320700010000,09,12,HEALTH OPPORTUNITIES HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 7,Bronx County,350 GERARD AVENUE ,BRONX,NY,10451,,(718)401-1826,11,City: Large,No,225.0,23.21000,9.6900000,218.00000,3.00000,–,Regular,Open
CONCORD HIGH SCHOOL,109 RHINE AVENUE STATEN ISLAND,10304.0,40.61086061,-74.08737903,0,109 RHINE AVENUE ,90,360010300962,NY-353100010000-353100011470,3600103,NY-353100010000,09,12,CONCORD HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #31,Richmond County,109 RHINE AVENUE ,STATEN ISLAND,NY,10304,3301.0,(718)447-1274,11,City: Large,No,160.0,18.13000,8.8300000,141.00000,0.00000,–,Regular,Open
"CONCOURSE VILLAGE ELEMENTARY SCHOOL, BRONX GLOBAL LEARNING INSTITUTE FOR GIRLS CHARTER, P017X @ PERF",750 CONCOURSE VILLAGE W BRONX,10451.0,40.82316782,-73.92332512,2,750 CONCOURSE VILLAGE W,95,360008406382,NY-320700010000-320700010359,3600084,NY-320700010000,PK,05,CONCOURSE VILLAGE ELEMENTARY SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 7,Bronx County,750 CONCOURSE VILLAGE W,BRONX,NY,10451,,(718)402-7503,11,City: Large,No,219.0,19.00000,11.5300000,170.00000,1.00000,–,Regular,Open
"CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES, GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL",100 ESSEX DRIVE STATEN ISLAND,10314.0,40.5813078,-74.15858839,0,100 ESSEX DR,90,360010305835,NY-353100010000-353100011047,3600103,NY-353100010000,09,12,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES,NEW YORK CITY GEOGRAPHIC DISTRICT #31,Richmond County,100 ESSEX DR,STATEN ISLAND,NY,10314,,(718)370-6900,11,City: Large,No,512.0,31.13000,16.4500000,273.00000,27.00000,–,Regular,Open
"CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES, GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL",100 ESSEX DRIVE STATEN ISLAND,10314.0,40.5813078,-74.15858839,0,100 ESSEX DR,90,360010306024,NY-353100010000-353100011064,3600103,NY-353100010000,09,12,GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #31,Richmond County,100 ESSEX DR,STATEN ISLAND,NY,10314,,(718)370-6950,11,City: Large,No,478.0,33.38000,14.3200000,249.00000,23.00000,–,Regular,Open
"CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES, GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL",100 ESSEX DRIVE STATEN ISLAND,10314.0,40.5813078,-74.15858839,0,100 ESSEX DR,90,360010306006,NY-353100010000-353100010063,3600103,NY-353100010000,06,08,MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING,NEW YORK CITY GEOGRAPHIC DISTRICT #31,Richmond County,100 ESSEX DR,STATEN ISLAND,NY,10314,,(718)370-6850,11,City: Large,No,419.0,36.58000,11.4500000,222.00000,30.00000,–,Regular,Open
"CURTIS HIGH SCHOOL, SOUTH RICHMOND HIGH SCHOOL I.S./P.S. 25",105 HAMILTON AVENUE STATEN ISLAND,10301.0,40.64472755,-74.081222,0,105 HAMILTON AVENUE ,90,360010301939,NY-353100010000-353100011450,3600103,NY-353100010000,09,12,CURTIS HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #31,Richmond County,105 HAMILTON AVENUE ,STATEN ISLAND,NY,10301,1610.0,(718)390-1800,11,City: Large,No,2153.0,152.32000,14.1300000,1629.00000,65.00000,–,Regular,Open
"DOS PUENTES ELEMENTARY SCHOOL, P.S. 132 JUAN PABLO DUARTE",185 WADSWORTH AVENUE MANHATTAN,10033.0,40.8506193,-73.9343759,4,185 WADSWORTH AVENUE ,90,360008306381,NY-310600010000-310600010103,3600083,NY-310600010000,KG,05,DOS PUENTES ELEMENTARY SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 6,New York County,185 WADSWORTH AVENUE ,NEW YORK,NY,10033,,(212)781-1803,11,City: Large,No,421.0,34.00000,12.3800000,264.00000,11.00000,–,Regular,Open
"DOS PUENTES ELEMENTARY SCHOOL, P.S. 132 JUAN PABLO DUARTE",185 WADSWORTH AVENUE MANHATTAN,10033.0,40.8506193,-73.9343759,4,185 WADSWORTH AVENUE ,90,360008302485,NY-310600010000-310600010132,3600083,NY-310600010000,KG,05,PS 132 JUAN PABLO DUARTE,NEW YORK CITY GEOGRAPHIC DISTRICT # 6,New York County,185 WADSWORTH AVENUE ,NEW YORK,NY,10033,,(212)927-7857,11,City: Large,No,151.0,17.00000,8.8800000,133.00000,0.00000,–,Regular,Open
"DR. JACQUELINE PEEK-DAVIS SCHOOL, RONALD EDMONDS LEARNING CENTER II",430 HOWARD AVENUE BROOKLYN,11233.0,40.67306523,-73.91959414,6,430 HOWARD AVENUE ,90,360009501347,NY-331700010000-331700010012,3600095,NY-331700010000,PK,05,DR JACQUELINE PEEK-DAVIS SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT #17,Kings County,430 HOWARD AVENUE ,BROOKLYN,NY,11233,,(718)953-4569,11,City: Large,No,184.0,11.80000,15.5900000,165.00000,4.00000,–,Regular,Open
"DR. JACQUELINE PEEK-DAVIS SCHOOL, RONALD EDMONDS LEARNING CENTER II",430 HOWARD AVENUE BROOKLYN,11233.0,40.67306523,-73.91959414,6,430 HOWARD AVENUE ,90,360009505870,NY-331700010000-331700010484,3600095,NY-331700010000,06,08,RONALD EDMONDS LEARNING CENTER II,NEW YORK CITY GEOGRAPHIC DISTRICT #17,Kings County,430 HOWARD AVENUE ,BROOKLYN,NY,11233,,(718)467-0306,11,City: Large,No,135.0,17.09000,7.9000000,112.00000,6.00000,–,Regular,Open
"DR. SUSAN S. MCKINNEY SECONDARY SCHOOL OF THE ARTS, P.S. K369  - COY L. COX SCHOOL, SUCCESS ACADEMY",101 PARK AVENUE BROOKLYN,11205.0,40.69631716,-73.97578036,0,101 PARK AVENUE ,90,360009102781,NY-331300010000-331300010265,3600091,NY-331300010000,06,12,DR SUSAN S MCKINNEY SECONDARY SCHOOL OF THE ARTS,NEW YORK CITY GEOGRAPHIC DISTRICT #13,Kings County,101 PARK AVENUE ,BROOKLYN,NY,11205,,(718)834-6760,11,City: Large,No,247.0,32.29000,7.6500000,216.00000,1.00000,–,Regular,Open
"EAGLE ACADEMY FOR YOUNG MEN OF HARLE, MOTT HALL HIGH SCHOOL",6 EDGECOMBE AVENUE MANHATTAN,10030.0,40.8173654,-73.94771131,3,6 EDGECOMBE AVENUE ,90,360008106379,NY-310500010000-310500011148,3600081,NY-310500010000,06,12,EAGLE ACADEMY FOR YOUNG MEN OF HARLEM,NEW YORK CITY GEOGRAPHIC DISTRICT # 5,New York County,6 EDGECOMBE AVENUE ,NEW YORK,NY,10030,,(212)694-6051,11,City: Large,No,210.0,28.06000,7.4800000,174.00000,2.00000,–,Regular,Open
"EAGLE ACADEMY FOR YOUNG MEN OF HARLE, MOTT HALL HIGH SCHOOL",6 EDGECOMBE AVENUE MANHATTAN,10030.0,40.8173654,-73.94771131,3,6 EDGECOMBE AVENUE ,90,360008105639,NY-310500010000-310500011304,3600081,NY-310500010000,09,12,MOTT HALL HIGH SCHOOL,NEW YORK CITY GEOGRAPHIC DISTRICT # 5,New York County,6 EDGECOMBE AVENUE ,NEW YORK,NY,10030,,(212)694-6020,11,City: Large,No,192.0,20.00000,9.6000000,172.00000,1.00000,–,Regular,Open
"EAST FLATBUSH COMMUNITY RESEARCH SCHOOL, P753K AT K232",905 WINTHROP STREET BROOKLYN,11203.0,40.65842261,-73.92907649,1,905 WINTHROP STREET ,95,360094405974,NY-331800860908-331800860908,3600944,NY-331800860908,KG,12,KINGS COLLEGIATE CHARTER SCHOOL,KINGS COLLEGIATE CHARTER SCHOOL,Kings County,905 WINTHROP STREET ,BROOKLYN,NY,11203,1930.0,(347)390-0460,11,City: Large,Yes,1215.0,97.00000,12.5300000,937.00000,73.00000,–,Regular,Open
"EAST FLATBUSH COMMUNITY RESEARCH SCHOOL, P753K AT K232",905 WINTHROP STREET BROOKLYN,11203.0,40.65842261,-73.92907649,1,905 WINTHROP STREET ,95,360009605960,NY-331800010000-331800010581,3600096,NY-331800010000,06,08,MIDDLE SCHOOL OF MEDIA LAW AND FINE ARTS (THE),NEW YORK CITY GEOGRAPHIC DISTRICT #18,Kings County,905 WINTHROP STREET ,BROOKLYN,NY,11203,,(718)773-3059,11,City: Large,No,180.0,15.00000,12.0000000,149.00000,3.00000,–,Regular,Open
"EAST HARLEM SCHOLARS ACADEMY CHARTER SCHOOL II, CENTRAL PARK EAST HIGH SCHOOL, CENTRAL PARK EAST I",1573 MADISON AVENUE MANHATTAN,10029.0,40.79375583,-73.94938041,0,1573 MADISON AVENUE ,90,360007905633,NY-310400010000-310400010497,3600079,NY-310400010000,PK,05,CENTRAL PARK EAST I,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,New York County,1573 MADISON AVENUE ,NEW YORK,NY,10029,,(212)860-5821,11,City: Large,No,173.0,12.00000,14.4200000,78.00000,9.00000,–,Regular,Open
EAST NEW YORK FAMILY ACADEMY,760 VAN SICLEN AVENUE BROOKLYN,11207.0,40.66131134,-73.88630046,2,760 VAN SICLEN AVENUE ,95,360012000813,NY-331900010000-331900011409,3600120,NY-331900010000,06,12,EAST NEW YORK FAMILY ACADEMY,NEW YORK CITY GEOGRAPHIC DISTRICT #19,Kings County,760 VAN SICLEN AVENUE ,BROOKLYN,NY,11207,,(718)927-0012,11,City: Large,No,659.0,56.75000,11.6100000,544.00000,27.00000,–,Regular,Open
EBC HIGH SCHOOL FOR PUBLIC SERVICE BUSHWICK,1155 DEKALB AVENUE BROOKLYN,11221.0,40.69449997,-73.92910649,0,1155 DEKALB AVENUE ,90,360009700827,NY-333200010000-333200011545,3600097,NY-333200010000,09,12,EBC HIGH SCHOOL FOR PUBLIC SERVICE-BUSHWICK,NEW YORK CITY GEOGRAPHIC DISTRICT #32,Kings County,1155 DEKALB AVENUE ,BROOKLYN,NY,11221,,(718)452-3440,11,City: Large,No,445.0,40.39000,11.0200000,388.00000,0.00000,–,Regular,Open
EL PUENTE ACADEMY FOR PEACE AND JUSTICE,250 HOOPER STREET BROOKLYN,11211.0,40.70589038,-73.95561137,4,250 HOOPER STREET ,90,360011900892,NY-331400010000-331400011685,3600119,NY-331400010000,09,12,EL PUENTE ACADEMY FOR PEACE AND JUSTICE,NEW YORK CITY GEOGRAPHIC DISTRICT #14,Kings County,250 HOOPER STREET ,BROOKLYN,NY,11211,5605.0,(718)387-1125,11,City: Large,No,174.0,21.66000,8.0300000,146.00000,1.00000,–,Regular,Open
